# Version 1.00
#
freq[Hz]	re:Trc2_S12	im:Trc2_S12	re:Trc3_S21	im:Trc3_S21	re:Trc4_S22	im:Trc4_S22	re:Trc5_S11	im:Trc5_S11	
1.798800000000000E+009	-3.226778656244278E-002	1.690361462533474E-002	-3.228641301393509E-002	1.682183519005776E-002	-2.977515161037445E-001	8.706442266702652E-002	1.434439048171043E-002	4.167296886444092E-001	
1.799233333333333E+009	-3.241445869207382E-002	1.712109148502350E-002	-3.248336911201477E-002	1.720421202480793E-002	-2.988103628158569E-001	8.860698342323303E-002	1.557822339236736E-002	4.160156548023224E-001	
1.799666666666667E+009	-3.269527480006218E-002	1.735479757189751E-002	-3.264754265546799E-002	1.740142889320850E-002	-2.997454106807709E-001	9.030485153198242E-002	1.671936362981796E-002	4.152726531028748E-001	
1.800100000000000E+009	-3.281199187040329E-002	1.764033548533917E-002	-3.283257782459259E-002	1.766916178166866E-002	-3.008111417293549E-001	9.185608476400375E-002	1.816013641655445E-002	4.145853519439697E-001	
1.800533333333333E+009	-3.296409174799919E-002	1.793389394879341E-002	-3.302426263689995E-002	1.791038550436497E-002	-3.018183708190918E-001	9.362366050481796E-002	1.947613246738911E-002	4.138716757297516E-001	
1.800966666666667E+009	-3.312704339623451E-002	1.818589307367802E-002	-3.316920250654221E-002	1.822952926158905E-002	-3.027958571910858E-001	9.529420733451843E-002	2.070272900164127E-002	4.131640791893005E-001	
1.801400000000000E+009	-3.327055275440216E-002	1.842844672501087E-002	-3.333221375942230E-002	1.855335943400860E-002	-3.038971722126007E-001	9.692235291004181E-002	2.208124846220017E-002	4.124924242496491E-001	
1.801833333333333E+009	-3.346940129995346E-002	1.876393333077431E-002	-3.342891857028008E-002	1.882513239979744E-002	-3.048366904258728E-001	9.868527948856354E-002	2.321459166705608E-002	4.119529426097870E-001	
1.802266666666667E+009	-3.349279984831810E-002	1.906613260507584E-002	-3.357083350419998E-002	1.910022087395191E-002	-3.058890700340271E-001	1.004155203700066E-001	2.463340386748314E-002	4.112241566181183E-001	
1.802700000000000E+009	-3.364044427871704E-002	1.932841725647450E-002	-3.370083868503571E-002	1.943580992519856E-002	-3.068524599075317E-001	1.020228788256645E-001	2.575560100376606E-002	4.104914963245392E-001	
1.803133333333333E+009	-3.377261757850647E-002	1.968725956976414E-002	-3.371357917785645E-002	1.973778381943703E-002	-3.077916800975800E-001	1.039757207036018E-001	2.683267183601856E-002	4.099490940570831E-001	
1.803566666666667E+009	-3.385263308882713E-002	2.000566385686398E-002	-3.386568650603294E-002	2.010891400277615E-002	-3.087737560272217E-001	1.057699918746948E-001	2.836152724921703E-002	4.092989563941956E-001	
1.804000000000000E+009	-3.394450247287750E-002	2.035429701209068E-002	-3.392514213919640E-002	2.045027539134026E-002	-3.097187280654907E-001	1.073048040270805E-001	2.938424795866013E-002	4.086267650127411E-001	
1.804433333333333E+009	-3.396177664399147E-002	2.068625018000603E-002	-3.397490456700325E-002	2.075347490608692E-002	-3.106076419353485E-001	1.094498187303543E-001	3.073816932737827E-002	4.079010784626007E-001	
1.804866666666667E+009	-3.399438410997391E-002	2.105926349759102E-002	-3.402850404381752E-002	2.106906846165657E-002	-3.115117847919464E-001	1.115898489952087E-001	3.192092478275299E-002	4.071162939071655E-001	
1.805300000000000E+009	-3.403270617127419E-002	2.146681025624275E-002	-3.406691551208496E-002	2.142898738384247E-002	-3.125653564929962E-001	1.135105416178703E-001	3.309766203165054E-002	4.064070582389832E-001	
1.805733333333333E+009	-3.406716883182526E-002	2.174904942512512E-002	-3.395590558648109E-002	2.175160497426987E-002	-3.134326040744782E-001	1.156994625926018E-001	3.435685485601425E-002	4.058832228183746E-001	
1.806166666666667E+009	-3.399365022778511E-002	2.203060314059258E-002	-3.402025625109673E-002	2.195767126977444E-002	-3.145105540752411E-001	1.175625100731850E-001	3.570699691772461E-002	4.051996469497681E-001	
1.806600000000000E+009	-3.392500802874565E-002	2.226763218641281E-002	-3.402255102992058E-002	2.230059728026390E-002	-3.153682649135590E-001	1.198363527655602E-001	3.692235797643662E-002	4.045975506305695E-001	
1.807033333333333E+009	-3.394171223044395E-002	2.254584804177284E-002	-3.390523791313171E-002	2.263172715902329E-002	-3.163466453552246E-001	1.218937858939171E-001	3.814460337162018E-002	4.040274620056152E-001	
1.807466666666667E+009	-3.382877260446549E-002	2.279310859739780E-002	-3.388626500964165E-002	2.281749434769154E-002	-3.172323405742645E-001	1.242092326283455E-001	3.944343701004982E-002	4.034170806407929E-001	
1.807900000000000E+009	-3.374341875314713E-002	2.324092015624046E-002	-3.385232388973236E-002	2.309263125061989E-002	-3.182716965675354E-001	1.261252462863922E-001	4.065577313303947E-002	4.027783572673798E-001	
1.808333333333333E+009	-3.373418375849724E-002	2.335022203624249E-002	-3.370086103677750E-002	2.328901179134846E-002	-3.191035687923431E-001	1.283546388149262E-001	4.185925796627998E-002	4.022438526153565E-001	
1.808766666666667E+009	-3.367832675576210E-002	2.347822859883308E-002	-3.374006226658821E-002	2.352098561823368E-002	-3.200186789035797E-001	1.305502802133560E-001	4.320159927010536E-002	4.016026556491852E-001	
1.809200000000000E+009	-3.368916362524033E-002	2.368424832820892E-002	-3.364730998873711E-002	2.373634278774262E-002	-3.209094703197479E-001	1.326510161161423E-001	4.442093521356583E-002	4.010950028896332E-001	
1.809633333333333E+009	-3.361757472157478E-002	2.386084385216236E-002	-3.365084901452065E-002	2.387604489922524E-002	-3.217704892158508E-001	1.347399353981018E-001	4.581814259290695E-002	4.005824625492096E-001	
1.810066666666667E+009	-3.371386602520943E-002	2.406390570104122E-002	-3.358496353030205E-002	2.417934313416481E-002	-3.227500617504120E-001	1.370401084423065E-001	4.702932015061379E-002	4.000774919986725E-001	
1.810500000000000E+009	-3.364265710115433E-002	2.426462993025780E-002	-3.367645666003227E-002	2.428606338799000E-002	-3.235820531845093E-001	1.392698585987091E-001	4.817921295762062E-002	3.994520306587219E-001	
1.810933333333333E+009	-3.367449715733528E-002	2.445446886122227E-002	-3.372912108898163E-002	2.450090833008289E-002	-3.245832324028015E-001	1.411982923746109E-001	4.933664947748184E-002	3.988890647888184E-001	
1.811366666666667E+009	-3.374871984124184E-002	2.454613707959652E-002	-3.368981555104256E-002	2.463109046220779E-002	-3.254148364067078E-001	1.435453444719315E-001	5.050632357597351E-002	3.984194099903107E-001	
1.811800000000000E+009	-3.367431834340096E-002	2.486304193735123E-002	-3.369682654738426E-002	2.496376261115074E-002	-3.262517452239990E-001	1.459019333124161E-001	5.194174498319626E-002	3.978537917137146E-001	
1.812233333333333E+009	-3.372757509350777E-002	2.505988441407681E-002	-3.368066623806953E-002	2.508270554244518E-002	-3.271947205066681E-001	1.482217311859131E-001	5.299725010991097E-002	3.975205421447754E-001	
1.812666666666667E+009	-3.375119343400002E-002	2.520704083144665E-002	-3.366339951753616E-002	2.527202479541302E-002	-3.281170129776001E-001	1.504333317279816E-001	5.426685512065888E-002	3.969441056251526E-001	
1.813100000000000E+009	-3.372924402356148E-002	2.537596784532070E-002	-3.377219662070274E-002	2.541582845151424E-002	-3.289157450199127E-001	1.527228355407715E-001	5.558256804943085E-002	3.965106904506683E-001	
1.813533333333333E+009	-3.379377722740173E-002	2.559989504516125E-002	-3.377023339271545E-002	2.571365796029568E-002	-3.298626244068146E-001	1.551181077957153E-001	5.654311180114746E-002	3.960326313972473E-001	
1.813966666666667E+009	-3.384280949831009E-002	2.575871907174587E-002	-3.377226740121841E-002	2.582683041691780E-002	-3.305899500846863E-001	1.575546264648438E-001	5.795761570334435E-002	3.954936265945435E-001	
1.814400000000000E+009	-3.383718803524971E-002	2.602814137935638E-002	-3.375669196248055E-002	2.602816000580788E-002	-3.315258622169495E-001	1.600051224231720E-001	5.900401249527931E-002	3.951228260993958E-001	
1.814833333333333E+009	-3.386468067765236E-002	2.612290717661381E-002	-3.380044549703598E-002	2.620481513440609E-002	-3.323783874511719E-001	1.623493134975433E-001	6.046131253242493E-002	3.947359025478363E-001	
1.815266666666667E+009	-3.389246389269829E-002	2.629370428621769E-002	-3.383200615644455E-002	2.632645890116692E-002	-3.331115543842316E-001	1.647734493017197E-001	6.180752813816071E-002	3.941331803798676E-001	
1.815700000000000E+009	-3.379574790596962E-002	2.648267894983292E-002	-3.390991315245628E-002	2.640357799828053E-002	-3.339010179042816E-001	1.670680940151215E-001	6.309498846530914E-002	3.936604857444763E-001	
1.816133333333333E+009	-3.389675915241242E-002	2.660189196467400E-002	-3.391001746058464E-002	2.662731707096100E-002	-3.344844877719879E-001	1.699147373437882E-001	6.406735628843308E-002	3.932779431343079E-001	
1.816566666666667E+009	-3.392633795738220E-002	2.678658440709114E-002	-3.394682332873344E-002	2.678953111171722E-002	-3.352333903312683E-001	1.722532659769058E-001	6.561636179685593E-002	3.927122056484222E-001	
1.817000000000000E+009	-3.396820276975632E-002	2.679793164134026E-002	-3.402247279882431E-002	2.691567689180374E-002	-3.356647491455078E-001	1.749520599842072E-001	6.703201681375504E-002	3.921118378639221E-001	
1.817433333333333E+009	-3.407359495759010E-002	2.693006210029125E-002	-3.407346829771996E-002	2.706185355782509E-002	-3.362899124622345E-001	1.778730154037476E-001	6.849021464586258E-002	3.912092447280884E-001	
1.817866666666667E+009	-3.418265283107758E-002	2.720552496612072E-002	-3.417808935046196E-002	2.723479457199574E-002	-3.366900086402893E-001	1.806243807077408E-001	6.985327601432800E-002	3.905234336853027E-001	
1.818300000000000E+009	-3.427382558584213E-002	2.739941887557507E-002	-3.438227623701096E-002	2.742158807814121E-002	-3.371293544769287E-001	1.836499422788620E-001	7.120693475008011E-002	3.897703886032105E-001	
1.818733333333333E+009	-3.441270440816879E-002	2.747829258441925E-002	-3.444063290953636E-002	2.757186070084572E-002	-3.373682200908661E-001	1.865061223506928E-001	7.262898981571198E-002	3.888961374759674E-001	
1.819166666666667E+009	-3.451553359627724E-002	2.776867523789406E-002	-3.456927090883255E-002	2.771691046655178E-002	-3.377438783645630E-001	1.895325332880020E-001	7.407679408788681E-002	3.880427777767181E-001	
1.819600000000000E+009	-3.471078351140022E-002	2.796394191682339E-002	-3.469060733914375E-002	2.799915522336960E-002	-3.380887508392334E-001	1.924238353967667E-001	7.530564069747925E-002	3.872636854648590E-001	
1.820033333333333E+009	-3.479759767651558E-002	2.822355553507805E-002	-3.476404398679733E-002	2.820055745542049E-002	-3.383282721042633E-001	1.954081207513809E-001	7.665783166885376E-002	3.865229487419128E-001	
1.820466666666667E+009	-3.493434190750122E-002	2.845220826566219E-002	-3.501173108816147E-002	2.847457677125931E-002	-3.384616374969482E-001	1.981563568115234E-001	7.794828712940216E-002	3.857199251651764E-001	
1.820900000000000E+009	-3.509478643536568E-002	2.878968045115471E-002	-3.512312099337578E-002	2.872188948094845E-002	-3.385846614837647E-001	2.012223154306412E-001	7.928909361362457E-002	3.850410580635071E-001	
1.821333333333333E+009	-3.516376018524170E-002	2.899723872542381E-002	-3.523075953125954E-002	2.904130704700947E-002	-3.388677537441254E-001	2.041278928518295E-001	8.041775226593018E-002	3.841820955276489E-001	
1.821766666666667E+009	-3.527835384011269E-002	2.936917915940285E-002	-3.538927063345909E-002	2.932707592844963E-002	-3.388761281967163E-001	2.072515338659287E-001	8.188988268375397E-002	3.833430707454681E-001	
1.822200000000000E+009	-3.538447245955467E-002	2.957032062113285E-002	-3.543864190578461E-002	2.961392886936665E-002	-3.389406800270081E-001	2.099860906600952E-001	8.323254436254501E-002	3.825821280479431E-001	
1.822633333333333E+009	-3.548533469438553E-002	2.997092157602310E-002	-3.557532653212547E-002	2.988751418888569E-002	-3.388183712959290E-001	2.130692154169083E-001	8.451737463474274E-002	3.818129003047943E-001	
1.823066666666667E+009	-3.567513823509216E-002	3.020430169999600E-002	-3.576026484370232E-002	3.024858981370926E-002	-3.387007415294647E-001	2.161177694797516E-001	8.589587360620499E-002	3.811067938804627E-001	
1.823500000000000E+009	-3.582664206624031E-002	3.062447160482407E-002	-3.590775653719902E-002	3.051717765629292E-002	-3.386887013912201E-001	2.190904766321182E-001	8.718869835138321E-002	3.803599774837494E-001	
1.823933333333333E+009	-3.590250015258789E-002	3.094149567186832E-002	-3.601535782217979E-002	3.081015311181545E-002	-3.385613858699799E-001	2.219436913728714E-001	8.839787542819977E-002	3.794928491115570E-001	
1.824366666666667E+009	-3.603316098451614E-002	3.139775246381760E-002	-3.608858957886696E-002	3.133764863014221E-002	-3.381651043891907E-001	2.250183075666428E-001	8.976359665393829E-002	3.786787092685700E-001	
1.824800000000000E+009	-3.610417246818543E-002	3.175323829054833E-002	-3.624789789319038E-002	3.170462325215340E-002	-3.376824259757996E-001	2.277907282114029E-001	9.124669432640076E-002	3.777616024017334E-001	
1.825233333333333E+009	-3.609988465905190E-002	3.230377286672592E-002	-3.625796362757683E-002	3.211548924446106E-002	-3.374257683753967E-001	2.306109964847565E-001	9.253552556037903E-002	3.768613934516907E-001	
1.825666666666667E+009	-3.615710139274597E-002	3.264954686164856E-002	-3.633889928460121E-002	3.251920267939568E-002	-3.369816243648529E-001	2.335724681615830E-001	9.389650821685791E-002	3.758632838726044E-001	
1.826100000000000E+009	-3.614774718880653E-002	3.317595645785332E-002	-3.634767606854439E-002	3.293089568614960E-002	-3.365481197834015E-001	2.362300157546997E-001	9.521868079900742E-002	3.749391436576843E-001	
1.826533333333333E+009	-3.617324307560921E-002	3.363355621695519E-002	-3.630574420094490E-002	3.340624272823334E-002	-3.360916972160339E-001	2.388604283332825E-001	9.656841307878494E-002	3.737933337688446E-001	
1.826966666666667E+009	-3.609897941350937E-002	3.402503579854965E-002	-3.617946431040764E-002	3.390303999185562E-002	-3.354763984680176E-001	2.415770590305328E-001	9.794326126575470E-002	3.726866245269775E-001	
1.827400000000000E+009	-3.607271984219551E-002	3.440359607338905E-002	-3.615220263600349E-002	3.433823585510254E-002	-3.348696231842041E-001	2.439884245395660E-001	9.915825724601746E-002	3.716967105865479E-001	
1.827833333333333E+009	-3.594146668910980E-002	3.477909788489342E-002	-3.607813641428947E-002	3.481025248765945E-002	-3.343539535999298E-001	2.467395216226578E-001	1.002403125166893E-001	3.703882992267609E-001	
1.828266666666667E+009	-3.580983355641365E-002	3.520325571298599E-002	-3.585193306207657E-002	3.519909456372261E-002	-3.338014483451843E-001	2.491315603256226E-001	1.015054658055306E-001	3.691223859786987E-001	
1.828700000000000E+009	-3.567384928464890E-002	3.556763008236885E-002	-3.576474264264107E-002	3.555387258529663E-002	-3.332779705524445E-001	2.514312565326691E-001	1.024326607584953E-001	3.679758608341217E-001	
1.829133333333333E+009	-3.554855287075043E-002	3.594511374831200E-002	-3.555047884583473E-002	3.599289804697037E-002	-3.325741291046143E-001	2.539446949958801E-001	1.033003255724907E-001	3.667477369308472E-001	
1.829566666666667E+009	-3.532226756215096E-002	3.629336506128311E-002	-3.536033257842064E-002	3.641891852021217E-002	-3.320642709732056E-001	2.564363479614258E-001	1.044867038726807E-001	3.654722273349762E-001	
1.830000000000000E+009	-3.513787314295769E-002	3.668007627129555E-002	-3.511629253625870E-002	3.675420582294464E-002	-3.314547240734100E-001	2.586344480514526E-001	1.054221615195274E-001	3.643154799938202E-001	
1.830433333333333E+009	-3.493025526404381E-002	3.698838502168655E-002	-3.490033745765686E-002	3.705419972538948E-002	-3.309153616428375E-001	2.610321342945099E-001	1.061080321669579E-001	3.631290793418884E-001	
1.830866666666667E+009	-3.468953073024750E-002	3.719650208950043E-002	-3.468933701515198E-002	3.732902556657791E-002	-3.303860127925873E-001	2.633512318134308E-001	1.070523932576180E-001	3.619361817836762E-001	
1.831300000000000E+009	-3.441434353590012E-002	3.754747658967972E-002	-3.435871377587318E-002	3.753772377967835E-002	-3.298670947551727E-001	2.658348679542542E-001	1.079693064093590E-001	3.607392609119415E-001	
1.831733333333333E+009	-3.424926102161408E-002	3.768260404467583E-002	-3.410165011882782E-002	3.779575228691101E-002	-3.293983340263367E-001	2.683453857898712E-001	1.087266504764557E-001	3.596020936965942E-001	
1.832166666666667E+009	-3.388579189777374E-002	3.790729865431786E-002	-3.390683606266975E-002	3.802746906876564E-002	-3.289072811603546E-001	2.706089615821838E-001	1.094592735171318E-001	3.584107160568237E-001	
1.832600000000000E+009	-3.369563072919846E-002	3.794181719422340E-002	-3.353000432252884E-002	3.810631483793259E-002	-3.285435438156128E-001	2.731326520442963E-001	1.104948744177818E-001	3.572728335857391E-001	
